SITECODE,site_name,ms,site_type,year_min,year_max,n_years,n_occurrences,expected_years,missing_years,gap_fraction
FI0200064,Seilin saaristo,FI,C,2024,2024,1,1,1,0,0.0
FI0200072,Uudenkaupungin saaristo,FI,C,2013,2013,1,1,1,0,0.0
FI0200074,Luvian saaristo,FI,C,2019,2019,1,1,1,0,0.0
FI0200076,Pooskerin saaristo,FI,C,2020,2022,3,4,3,0,0.0
FI0200078,Pinkjärvi,FI,B,2009,2019,2,2,11,9,0.8181818181818182
FI0200079,Kokemäenjoen suisto,FI,C,2014,2022,2,4,9,7,0.7777777777777778
FI0200080,Preiviikinlahti,FI,B,2021,2025,3,3,5,2,0.4
FI0200083,Kiskonjoen vesistö,FI,C,2023,2023,1,1,1,0,0.0
FI0200084,Kurjenrahka,FI,B,2011,2011,1,1,1,0,0.0
FI0200149,Puurijärvi - Isosuo,FI,A,1996,1996,1,2,1,0,0.0
FI0200151,Preiviikinlahti (SPA),FI,A,2021,2021,1,1,1,0,0.0
FI0200161,Pyhäjärvi,FI,C,2014,2014,1,1,1,0,0.0
FI0200190,Nautelankoski,FI,B,2016,2024,7,18,9,2,0.2222222222222222
FI0301016,Urajärvi,FI,B,2019,2019,1,1,1,0,0.0
FI0303006,Vanajaveden alue,FI,B,1983,2017,2,2,35,33,0.9428571428571428
FI0303017,Vanajaveden lintualueet,FI,A,2025,2025,1,1,1,0,0.0
FI0306006,Kutajärven alue,FI,C,2011,2011,1,1,1,0,0.0
FI0310003,Ahvenistonharju-Vuorenharju,FI,B,2014,2014,1,1,1,0,0.0
FI0310007,Hattelmalanjärvi,FI,A,2001,2001,1,1,1,0,0.0
FI0312004,Toivanjoen lintualue,FI,A,2018,2018,1,1,1,0,0.0
FI0316005,Kirkkojärven alue,FI,C,2023,2025,2,17,3,1,0.3333333333333333
FI0327002,Vojakkala,FI,B,2025,2025,1,1,1,0,0.0
FI0344005,Joensuunlahti-Venesillanlahti,FI,A,2023,2023,1,1,1,0,0.0
FI0348001,Kortejärvi,FI,A,1997,1997,1,1,1,0,0.0
FI0349006,Tykölänjärvi,FI,C,2016,2016,1,1,1,0,0.0
FI0355002,Kituskoski,FI,B,2016,2016,1,1,1,0,0.0
FI0401001,Kymijoki,FI,B,2013,2023,5,16,11,6,0.5454545454545454
FI0403001,Kirkkojärvi,FI,A,2022,2022,1,1,1,0,0.0
FI0408001,Itäisen Suomenlahden saaristo ja vedet,FI,C,2006,2011,2,2,6,4,0.6666666666666666
FI0408004,Salminlahti,FI,A,2011,2011,1,3,1,0,0.0
FI0415001,"Siikalahti, Sammallampi, Rautalahti",FI,A,2013,2016,2,2,4,2,0.5
FI0415007,Siikalahti,FI,B,2013,2016,2,2,4,2,0.5
FI0416006,Heinlahti,FI,A,2020,2024,2,2,5,3,0.6
FI0419001,Pieni- ja Suuri-Rautjärvi,FI,A,2010,2022,2,2,13,11,0.8461538461538461
FI0420001,Kuolimo,FI,B,2018,2018,1,1,1,0,0.0
FI0425001,Lupinlahti,FI,A,2014,2019,2,2,6,4,0.6666666666666666
FI0425005,Pappilansaari-Lupinlahti,FI,B,2014,2019,3,3,6,3,0.5
FI0500010,Kakonsalon järvialue,FI,B,2007,2007,1,1,1,0,0.0
FI0500013,Pihlajavesi,FI,B,2019,2020,2,3,2,0,0.0
FI0500024,Lietvesi,FI,B,2023,2023,1,1,1,0,0.0
FI0500025,Puulavesi,FI,C,2021,2021,1,1,1,0,0.0
FI0500035,Puruvesi,FI,B,2013,2013,1,1,1,0,0.0
FI0500046,Sysmän lintuvedet,FI,C,2014,2025,3,3,12,9,0.75
FI0500093,Hanhilampi,FI,B,2020,2025,2,2,6,4,0.6666666666666666
FI0500099,Vilkaharju,FI,B,2015,2015,1,1,1,0,0.0
FI0600001,Puijo,FI,B,2023,2023,1,1,1,0,0.0
FI0600032,Konnevesi-Kalaja-Niinivuori,FI,C,2022,2022,1,1,1,0,0.0
FI0600036,Keski-Kallaveden saaristo,FI,C,2017,2017,1,1,1,0,0.0
FI0600051,Maaningan lintujärvet,FI,A,2023,2023,1,1,1,0,0.0
FI0600056,Iisalmen lintuvedet,FI,A,2025,2025,1,1,1,0,0.0
FI0600089,Telkkämäki,FI,B,2020,2020,1,1,1,0,0.0
FI0600107,Vuori-Kalajan letto,FI,B,2021,2021,1,1,1,0,0.0
FI0800054,Petolahdenjokisuisto,FI,C,2024,2024,1,1,1,0,0.0
FI0800066,Kalapää träsk,FI,A,2020,2020,1,2,1,0,0.0
FI0800079,Pitkämönluoma,FI,B,2017,2021,2,2,5,3,0.6
FI0800110,Ähtävänjoki,FI,B,2022,2023,2,3,2,0,0.0
FI0800132,Luodon saaristo,FI,C,2017,2017,1,1,1,0,0.0
FI0800134,Kristiinankaupungin saaristo,FI,C,2016,2024,4,7,9,5,0.5555555555555556
FI0800135,Närpiön saaristo,FI,C,2018,2018,1,1,1,0,0.0
FI0900033,Eerolanlahti-Rautpohjanlahti,FI,C,2017,2021,4,6,5,1,0.2
FI0900074,Haapasuo-Syysniemi-Rutajärvi-Kivijärvi,FI,C,2025,2025,1,1,1,0,0.0
FI1000001,Isosaaren tulvalehto,FI,B,2023,2025,2,5,3,1,0.3333333333333333
FI1000003,Rummelön-Harrbådan,FI,C,2008,2020,2,2,13,11,0.8461538461538461
FI1000012,Kalajoen suisto,FI,C,2020,2020,1,1,1,0,0.0
FI1000057,Lestijoki,FI,B,2020,2023,2,3,4,2,0.5
FI1100202,Kirkkosalmi,FI,C,2018,2018,1,1,1,0,0.0
FI1101601,Valtavaara - Pyhävaara,FI,C,2011,2011,1,1,1,0,0.0
FI1101616,Kitka,FI,C,2014,2014,1,1,1,0,0.0
FI1101642,Torankijärvi,FI,A,2007,2023,6,7,17,11,0.6470588235294118
FI1101645,Oulanka,FI,C,1998,1998,1,2,1,0,0.0
FI1102200,Liminganlahti,FI,C,2021,2022,2,2,2,0,0.0
FI1104201,Parhalahti-Syölätinlahti ja Heinikarinlampi,FI,C,2014,2014,1,1,1,0,0.0
FI1104600,Raahen saaristo,FI,C,2016,2016,1,1,1,0,0.0
FI1300201,LEMMENJOEN KANSALLISPUISTO,FI,C,2024,2024,1,1,1,0,0.0
FI1300301,PERÄMEREN KANSALLISPUISTO,FI,B,2008,2008,1,1,1,0,0.0
FI1300618,Ylläs-Aakenus,FI,B,2008,2008,1,1,1,0,0.0
FI1301318,OUNASJOKI,FI,B,2015,2016,2,5,2,0,0.0
FI1301701,UK-PUISTO-SOMPIO-KEMIHAARA,FI,C,2017,2017,1,1,1,0,0.0
FI1301911,Pajukari-Uksei-Alkunkarinlahti,FI,C,2022,2022,1,1,1,0,0.0
FI1301912,Tornionjoen-Muonionjoen vesistöalue,FI,B,2012,2025,4,4,14,10,0.7142857142857143
FR1100795,Massif de Fontainebleau,FR,B,1995,2025,17,333,31,14,0.45161290322580644
FR1100796,Forêt de Rambouillet,FR,B,2008,2022,5,11,15,10,0.6666666666666666
FR1100797,Coteaux et boucles de la seine,FR,B,2021,2022,2,2,2,0,0.0
FR1100798,La Bassée,FR,B,1980,2022,11,34,43,32,0.7441860465116279
FR1100800,Pelouses calcaires de la haute vallée de la Juine,FR,B,2014,2014,1,2,1,0,0.0
FR1100801,Basse vallée du Loing,FR,B,2000,2023,7,9,24,17,0.7083333333333334
FR1100803,Tourbières et prairies tourbeuses de la forêt d'Yveline,FR,B,2008,2017,4,5,10,6,0.6
FR1100805,Marais des basses vallées de la Juine et de l'Essonne,FR,B,2003,2025,9,106,23,14,0.6086956521739131
FR1100814,Le Petit Morin de Verdelot à Saint-Cyr-sur-Morin,FR,B,2001,2022,9,19,22,13,0.5909090909090909
FR1102004,Rivière du dragon,FR,B,2014,2016,2,2,3,1,0.3333333333333333
FR1102005,Rivières du Loing et du Lunain,FR,B,1990,2023,23,173,34,11,0.3235294117647059
FR1102006,"Bois des réserves, des usages et de Montgé",FR,B,2013,2022,3,3,10,7,0.7
FR1102007,Rivière du Vannetin,FR,B,2014,2016,2,3,3,1,0.3333333333333333
FR1102014,Vallée de l'Epte francilienne et ses affluents,FR,B,2013,2022,5,11,10,5,0.5
FR1110025,Etang de Saint Quentin,FR,A,1977,2023,2,5,47,45,0.9574468085106383
FR1110102,Marais d'Itteville et de Fontenay-le-Vicomte,FR,A,2003,2025,17,550,23,6,0.2608695652173913
FR1110795,Massif de Fontainebleau,FR,A,1995,2025,17,334,31,14,0.45161290322580644
FR1112001,Massif de Villefermoy,FR,A,2014,2017,3,3,4,1,0.25
FR1112002,Bassée et plaines adjacentes,FR,A,1980,2025,34,545,46,12,0.2608695652173913
FR1112003,Boucles de la Marne,FR,A,1993,2025,25,538,33,8,0.24242424242424243
FR1112011,Massif de Rambouillet et zones humides proches,FR,A,1993,2025,19,244,33,14,0.42424242424242425
FR1112012,"Boucles de Moisson, de Guernes et de Rosny",FR,A,1987,2025,23,338,39,16,0.41025641025641024
FR1112013,Sites de Seine-Saint-Denis,FR,A,2000,2025,18,139,26,8,0.3076923076923077
FR2100264,"Pelouses, rochers, bois, prairies de la vallée de la Marne à Poulangy-Marnay",FR,B,1994,2021,17,107,28,11,0.39285714285714285
FR2100267,Landes et mares de Mesnil-sur-Oger et d'Oger,FR,B,2022,2025,2,2,4,2,0.5
FR2100274,Marais et pelouses du tertiaire au nord de Reims,FR,B,2020,2023,2,2,4,2,0.5
FR2100284,Marais de la Vesle en amont de Reims,FR,B,1996,2021,13,200,26,13,0.5
FR2100287,Marais de Germont-Buzancy,FR,B,2021,2022,2,3,2,0,0.0
FR2100295,Prairies de la Voire et de l'Héronne,FR,B,1990,2020,20,323,31,11,0.3548387096774194
FR2100296,"Prairies, Marais et bois alluviaux de la Bassée",FR,B,2018,2021,4,45,4,0,0.0
FR2100297,Prairies et bois alluviaux de la basse vallée alluviale de l'Aube,FR,B,1985,2020,8,59,36,28,0.7777777777777778
FR2100298,Prairies de la vallée de l'Aisne,FR,B,2005,2020,2,5,16,14,0.875
FR2100299,Forêts de la vallée de la Semoy a Thilay et Hautes-rivières,FR,B,1986,2025,12,43,40,28,0.7
FR2100305,Forêt d'Orient,FR,B,2020,2021,2,2,2,0,0.0
FR2100309,Forêts et clairières des bas-bois,FR,B,2021,2021,1,1,1,0,0.0
FR2100310,Bois d'Humegnil-Epothemont,FR,B,1998,2000,3,22,3,0,0.0
FR2100318,"Bois de Villiers-sur-Marne, Buxières-les-Froncles, Froncles et Vouécourt",FR,B,2018,2025,2,2,8,6,0.75
FR2100331,Étangs de Bairon,FR,B,2023,2023,1,2,1,0,0.0
FR2100332,Étang de la Horre,FR,B,2009,2024,7,52,16,9,0.5625
FR2100333,Étangs latéraux du Der,FR,B,2002,2025,17,208,24,7,0.2916666666666667
FR2100334,Réservoir de la Marne dit du Der-Chantecoq,FR,B,2002,2025,14,172,24,10,0.4166666666666667
FR2100335,"Étangs de Belval, d'Etoges et de la Grande Rouillie",FR,B,2012,2025,14,88,14,0,0.0
FR2102002,Site à chiroptères de la Vallée de l'Aujon,FR,B,1985,1985,1,1,1,0,0.0
FR2110001,Lacs de la forêt d'Orient,FR,A,1995,2025,19,81,31,12,0.3870967741935484
FR2110002,Lac du Der,FR,A,2002,2025,14,176,24,10,0.4166666666666667
FR2110091,Étang de la Horre,FR,A,2009,2024,7,50,16,9,0.5625
FR2112001,"Herbages et cultures des vallées de la Voire, de l'Héronne et de la Laines",FR,A,1990,2023,9,63,34,25,0.7352941176470589
FR2112002,Herbages et cultures autour du lac du Der,FR,A,1996,2025,20,262,30,10,0.3333333333333333
FR2112003,Étangs de Belval et d'Etoges,FR,A,2012,2025,14,88,14,0,0.0
FR2112004,Confluence des vallées de la Meuse et de la Chiers,FR,A,1993,2021,19,59,29,10,0.3448275862068966
FR2112005,Vallée de l'Aisne en aval de Château Porcien,FR,A,2005,2024,11,67,20,9,0.45
FR2112006,Confluence des vallées de l'Aisne et de l'Aire,FR,A,1992,2021,7,12,30,23,0.7666666666666667
FR2112009,Étangs d'Argonne,FR,A,1993,2025,9,11,33,24,0.7272727272727273
FR2112010,Barrois et forêt de Clairvaux,FR,A,2013,2013,1,1,1,0,0.0
FR2112011,Bassigny,FR,A,1990,2024,24,141,35,11,0.3142857142857143
FR2112012,"Marigny, Superbe, vallée de l'Aube",FR,A,1985,2021,27,140,37,10,0.2702702702702703
FR2112013,Plateau ardennais,FR,A,1986,2025,32,274,40,8,0.2
FR2200346,Estuaires et littoral picards (baies de Somme et d'Authie),FR,B,2006,2025,13,45,20,7,0.35
FR2200354,Marais et monts de Mareuil-Caubert,FR,B,2020,2021,2,2,2,0,0.0
FR2200355,Basse vallée de la Somme de Pont-Rémy à Breilly,FR,B,2021,2024,3,14,4,1,0.25
FR2200356,Marais de la moyenne Somme entre Amiens et Corbie,FR,B,2018,2025,5,10,8,3,0.375
FR2200357,Moyenne vallée de la Somme,FR,B,2022,2025,2,3,4,2,0.5
FR2200359,Tourbières et marais de l'Avre,FR,B,2023,2025,2,3,3,1,0.3333333333333333
FR2200362,Réseau de coteaux et vallée du bassin de la Selle,FR,B,2021,2021,1,1,1,0,0.0
FR2200363,Vallée de la Bresle,FR,B,1989,2016,3,3,28,25,0.8928571428571429
FR2200380,"Massifs forestiers d'Halatte, de Chantilly et d'Ermenonville",FR,B,1985,2025,6,11,41,35,0.8536585365853658
FR2200383,Prairies alluviales de l'Oise de la Fère à Sempigny,FR,B,2016,2020,2,5,5,3,0.6
FR2200386,Massif forestier d'Hirson,FR,B,2005,2021,14,940,17,3,0.17647058823529413
FR2200390,Marais de la Souche,FR,B,1998,2016,3,135,19,16,0.8421052631578947
FR2200395,Collines du Laonnois oriental,FR,B,2022,2022,1,1,1,0,0.0
FR2200396,Tourbière et coteaux de Cessières Montbavin,FR,B,2022,2022,1,1,1,0,0.0
FR2210068,Estuaires picards : Baie de Somme et d'Authie,FR,A,2006,2024,11,36,19,8,0.42105263157894735
FR2210104,Moyenne vallée de l'Oise,FR,A,2016,2020,2,5,5,3,0.6
FR2212001,"Forêts picardes : Compiègne, Laigue, Ourscamps",FR,A,1989,2021,5,10,33,28,0.8484848484848485
FR2212004,Forêts de Thiérache : Hirson et Saint-Michel,FR,A,1999,2021,19,1068,23,4,0.17391304347826086
FR2212005,Forêts picardes : massif des trois forêts et bois du Roi,FR,A,1985,2025,12,28,41,29,0.7073170731707317
FR2212006,Marais de la Souche,FR,A,1998,2016,3,135,19,16,0.8421052631578947
FR2212007,Étangs et marais du bassin de la Somme,FR,A,1995,2025,11,41,31,20,0.6451612903225806
FR2300121,Estuaire de la Seine,FR,B,2001,2025,15,80,25,10,0.4
FR2300122,"Marais Vernier, Risle Maritime",FR,B,2014,2025,8,12,12,4,0.3333333333333333
FR2300123,Boucles de la Seine Aval,FR,B,2008,2025,16,73,18,2,0.1111111111111111
FR2300124,"Boucles de la Seine Amont, Coteaux de Saint-Adrien",FR,B,2018,2018,1,1,1,0,0.0
FR2300126,Boucles de la Seine Amont d'Amfreville à Gaillon,FR,B,2017,2025,7,7,9,2,0.2222222222222222
FR2300128,Vallée de l'Eure,FR,B,2020,2021,2,5,2,0,0.0
FR2300131,Pays de Bray humide,FR,B,2018,2018,1,1,1,0,0.0
FR2300132,Bassin de l'Arques,FR,B,2016,2021,3,32,6,3,0.5
FR2300133,Pays de Bray – Cuestas Nord et Sud,FR,B,2012,2012,1,1,1,0,0.0
FR2300137,L'Yères,FR,B,1992,2024,3,7,33,30,0.9090909090909091
FR2300139,Littoral Cauchois,FR,B,2009,2024,8,16,16,8,0.5
FR2300150,"Risle, Guiel, Charentonne",FR,B,2018,2023,4,12,6,2,0.3333333333333333
FR2300152,Vallée de l'Epte,FR,B,2014,2024,2,3,11,9,0.8181818181818182
FR2302006,Iles et berges de la Seine en Seine-Maritime,FR,B,2018,2018,1,1,1,0,0.0
FR2302007,Iles et berges de la Seine dans l'Eure,FR,B,2018,2018,1,1,1,0,0.0
FR2302012,Les étangs et mares des forêts de Breteuil et Conches,FR,B,2007,2007,1,1,1,0,0.0
FR2310044,Estuaire et marais de la Basse Seine,FR,A,2001,2025,23,168,25,2,0.08
FR2310045,Littoral seino-marin,FR,A,2024,2024,1,1,1,0,0.0
FR2312003,Terrasses alluviales de la Seine,FR,A,2000,2025,8,16,26,18,0.6923076923076923
FR2400517,Coteaux Calcaires du Sancerrois,FR,B,2004,2009,2,4,6,4,0.6666666666666666
FR2400518,Massifs forestiers et rivières du Pays-Fort,FR,B,1986,2016,5,14,31,26,0.8387096774193549
FR2400519,Haute vallée de l'Arnon et petits affluents,FR,B,1989,2006,2,4,18,16,0.8888888888888888
FR2400520,"Coteaux, bois et marais calcaires de la Champagne Berrichonne",FR,B,2011,2023,5,143,13,8,0.6153846153846154
FR2400521,Basse vallée de l'Arnon,FR,B,2004,2023,7,85,20,13,0.65
FR2400523,Vallée de l'Essonne et vallons voisins,FR,B,2015,2015,1,1,1,0,0.0
FR2400524,Forêt d'Orléans et périphérie,FR,B,1988,2022,9,16,35,26,0.7428571428571429
FR2400525,Marais de Bordeaux et Mignerette,FR,B,2002,2002,1,1,1,0,0.0
FR2400527,Étangs de la Puisaye,FR,B,2002,2024,12,18,23,11,0.4782608695652174
FR2400528,Vallée de la Loire de Tavers à Belleville-sur-Loire,FR,B,1992,2025,33,2509,34,1,0.029411764705882353
FR2400531,Îlots de marais et coteaux calcaires au Nord-Ouest de la Champagne Berrichonne,FR,B,2008,2020,7,29,13,6,0.46153846153846156
FR2400534,Grande Brenne,FR,B,2000,2025,21,934,26,5,0.19230769230769232
FR2400535,Vallée de l'Anglin et affluents,FR,B,1991,2022,15,335,32,17,0.53125
FR2400536,Vallée de la Creuse et affluents,FR,B,1991,2024,27,378,34,7,0.20588235294117646
FR2400537,Vallée de l'Indre,FR,B,1981,2021,23,194,41,18,0.43902439024390244
FR2400548,La Loire de Candes Saint Martin à Mosnes,FR,B,1994,2025,28,929,32,4,0.125
FR2400552,Vallée de l'Eure de Maintenon à Anet et vallons affluents,FR,B,2020,2020,1,1,1,0,0.0
FR2400553,Vallée du Loir et affluents aux environs de Châteaudun,FR,B,2000,2021,11,17,22,11,0.5
FR2400556,Nord-ouest Sologne,FR,B,2015,2015,1,3,1,0,0.0
FR2400558,Domaine de Chambord,FR,B,2008,2020,7,485,13,6,0.46153846153846156
FR2400561,"Vallée du Cher et coteaux, forêt de Grosbois",FR,B,2018,2023,4,10,6,2,0.3333333333333333
FR2400562,Vallée de la Cisse en amont de Saint-Lubin,FR,B,2011,2011,1,2,1,0,0.0
FR2400565,Vallée de la Loire de Mosnes à Tavers,FR,B,1993,2025,29,681,33,4,0.12121212121212122
FR2402001,Sologne,FR,B,1987,2025,36,7618,39,3,0.07692307692307693
FR2402007,Complexe du Changeon et de la Roumer,FR,B,1994,2024,22,428,31,9,0.2903225806451613
FR2410001,Vallée de la Loire du Loir-et-Cher,FR,A,1993,2025,29,684,33,4,0.12121212121212122
FR2410002,Beauce et vallée de la Conie,FR,A,2005,2022,10,11,18,8,0.4444444444444444
FR2410003,Brenne,FR,A,2000,2025,21,933,26,5,0.19230769230769232
FR2410004,Vallée de l'Yèvre,FR,A,2008,2021,8,36,14,6,0.42857142857142855
FR2410010,Petite Beauce,FR,A,2008,2020,9,133,13,4,0.3076923076923077
FR2410011,Basses vallées de la Vienne et de l'Indre,FR,A,1992,2025,27,520,34,7,0.20588235294117646
FR2410012,Vallée de la Loire d'Indre-et-Loire,FR,A,1994,2025,28,931,32,4,0.125
FR2410013,Étangs de Sologne,FR,A,1992,2025,21,693,34,13,0.38235294117647056
FR2410015,Prairies du Fouzon,FR,A,2018,2022,3,9,5,2,0.4
FR2410016,Lac de Rillé et forêts voisines d'Anjou et de Touraine,FR,A,1994,2024,25,488,31,6,0.1935483870967742
FR2410017,Vallée de la Loire du Loiret,FR,A,1992,2025,33,2495,34,1,0.029411764705882353
FR2410018,Forêt d'Orléans,FR,A,1988,2023,20,357,36,16,0.4444444444444444
FR2410023,Plateau de Chabris / La Chapelle - Montmartin,FR,A,2007,2021,15,179,15,0,0.0
FR2410024,Domaine de Chambord,FR,A,2008,2020,7,484,13,6,0.46153846153846156
FR2500077,Baie du Mont Saint-Michel,FR,B,2019,2025,6,13,7,1,0.14285714285714285
FR2500080,Littoral Ouest du Cotentin de Bréhal à Pirou,FR,B,2021,2021,1,1,1,0,0.0
FR2500083,Massif dunaire de Héauville à Vauville,FR,B,2020,2022,2,2,3,1,0.3333333333333333
FR2500084,Récifs et landes de la Hague,FR,B,2019,2024,6,55,6,0,0.0
FR2500086,Tatihou - Saint-Vaast-la-Hougue,FR,B,2010,2013,2,2,4,2,0.5
FR2500088,Marais du Cotentin et du Bessin - Baie des Veys,FR,B,2007,2025,17,208,19,2,0.10526315789473684
FR2500091,Vallée de l'Orne et ses affluents,FR,B,2020,2024,5,13,5,0,0.0
FR2500094,Marais alcalin de Chicheboville-Bellengreville,FR,B,2019,2022,2,2,4,2,0.5
FR2500099,Haute vallée de l'Orne et affluents,FR,B,2006,2022,11,381,17,6,0.35294117647058826
FR2500100,Sites d'Ecouves,FR,B,2020,2022,3,7,3,0,0.0
FR2500107,Haute Vallée de la Sarthe,FR,B,1992,2022,15,228,31,16,0.5161290322580645
FR2500110,Vallée de la Sée,FR,B,2021,2022,2,2,2,0,0.0
FR2500117,Bassin de la Souleuvre,FR,B,2016,2016,1,1,1,0,0.0
FR2500118,Bassin de la Druance,FR,B,2019,2022,2,2,4,2,0.5
FR2500119,Bassin de l'Andainette,FR,B,2002,2022,3,14,21,18,0.8571428571428571
FR2502014,Bocages et vergers du sud Pays d'Auge,FR,B,2016,2020,3,52,5,2,0.4
FR2502015,Vallée du Sarthon et affluents,FR,B,1996,2022,8,27,27,19,0.7037037037037037
FR2510046,Basses Vallées du Cotentin et Baie des Veys,FR,A,2007,2025,17,208,19,2,0.10526315789473684
FR2510048,Baie du Mont Saint Michel,FR,A,2007,2025,13,75,19,6,0.3157894736842105
FR2510059,Estuaire de l'Orne,FR,A,1991,2021,5,8,31,26,0.8387096774193549
FR2512002,Landes et dunes de la Hague,FR,A,2019,2024,6,59,6,0,0.0
FR2512003,Havre de la Sienne,FR,A,2021,2021,1,1,1,0,0.0
FR2512004,Forêts et étangs du Perche,FR,A,2016,2023,3,4,8,5,0.625
FR2600956,Combes de la Côte dijonnaise,FR,B,2021,2022,2,2,2,0,0.0
FR2600959,Milieux forestiers du Châtillonnais avec marais tufeux et sites à sabot de Vénus,FR,B,2002,2007,3,43,6,3,0.5
FR2600965,Vallées de la Loire et de l'Allier entre  Cher et Nièvre,FR,B,1994,2025,29,1698,32,3,0.09375
FR2600966,Val de Loire nivernais,FR,B,1996,2025,26,1368,30,4,0.13333333333333333
FR2600973,Les habitats naturels de l'arrière côte de Beaune,FR,B,2022,2024,2,2,3,1,0.3333333333333333
FR2600974,"Pelouses, forêts et habitats à chauve-souris du sud de la vallée de l'Yonne et de ses affluents",FR,B,2004,2024,4,56,21,17,0.8095238095238095
FR2600975,Cavités à chauves-souris en Bourgogne,FR,B,2021,2021,1,1,1,0,0.0
FR2600976,Prairies et forêts inondables du Val de Saône entre Chalon et Tournus et de la basse vallée de la Grosne,FR,B,1995,2025,19,960,31,12,0.3870967741935484
FR2600979,"Dunes continentales, tourbière de la Truchère et prairies de la Basse Seille",FR,B,1998,2020,21,1695,23,2,0.08695652173913043
FR2600981,Prairies inondables de la basse vallée du Doubs jusqu'à l'amont de Navilly,FR,B,2004,2018,2,198,15,13,0.8666666666666667
FR2600987,"Milieux humides, forêts, pelouses et habitats à Chauves-souris du Morvan",FR,B,1995,2023,20,1671,29,9,0.3103448275862069
FR2600994,Complexe des étangs du Bazois,FR,B,2021,2025,4,7,5,1,0.2
FR2601011,Milieux humides et habitats à Chauves-souris de Puisaye-Forterre,FR,B,2017,2017,1,2,1,0,0.0
FR2601012,Gîtes et habitats à chauves-souris en Bourgogne,FR,B,2019,2025,6,22,7,1,0.14285714285714285
FR2601014,"Bocages, forêts et milieux humides des Amognes et du bassin de la Machine",FR,B,2015,2015,1,1,1,0,0.0
FR2601015,"Bocage, forêts et milieux humides du Sud Morvan",FR,B,1995,2022,14,280,28,14,0.5
FR2601016,"Bocage, forêts et milieux humides du bassin de la Grosne et du Clunisois",FR,B,2003,2024,14,138,22,8,0.36363636363636365
FR2601017,Val de Loire bocager,FR,B,2003,2025,21,1634,23,2,0.08695652173913043
FR2610004,Vallées de la Loire et de l'Allier entre Cher et Nièvre,FR,A,1994,2025,29,1439,32,3,0.09375
FR2610006,Basse vallée de la Seille,FR,A,1998,2020,21,1695,23,2,0.08695652173913043
FR2612001,Arrière côte de Dijon et de Beaune,FR,A,2001,2025,14,35,25,11,0.44
FR2612002,Val de Loire bocager,FR,A,1988,2025,23,1654,38,15,0.39473684210526316
FR2612003,Massifs forestiers et vallées du châtillonnais,FR,A,2002,2025,5,45,24,19,0.7916666666666666
FR2612005,Basse vallée du Doubs et étangs associés,FR,A,2004,2022,4,201,19,15,0.7894736842105263
FR2612006,Prairies alluviales et milieux associés de Saône-et-Loire,FR,A,1995,2021,24,1344,27,3,0.1111111111111111
FR2612009,"Bocage, forêts et milieux humides des Amognes et du bassin de la Machine",FR,A,2015,2015,1,1,1,0,0.0
FR2612010,Val de Loire nivernais,FR,A,1996,2025,26,1371,30,4,0.13333333333333333
FR3100474,Dunes de la plaine maritime flamande,FR,B,2016,2024,6,13,9,3,0.3333333333333333
FR3100475,Dunes flandriennes décalcifiées de Ghyvelde,FR,B,2010,2025,10,33,16,6,0.375
FR3100477,"Falaises et pelouses du Cap Blanc Nez, du Mont d'Hubert, des Noires Mottes, du Fond de la Forge et du Mont de Couple",FR,B,2024,2024,1,1,1,0,0.0
FR3100478,"Falaises du Cran aux Oeufs et du Cap Gris-Nez, Dunes du Chatelet, Marais de Tardinghen et Dunes de Wissant",FR,B,2025,2025,1,1,1,0,0.0
FR3100479,"Falaises et dunes de Wimereux, estuaire de la Slack, Garennes et Communaux d'Ambleteuse-Audresselles",FR,B,2016,2025,9,23,10,1,0.1
FR3100480,"Estuaire de la Canche, dunes picardes plaquées sur l'ancienne falaise, forêt d'Hardelot et falaise d'Equihen",FR,B,2007,2025,10,43,19,9,0.47368421052631576
FR3100481,Dunes et marais arrière-littoraux de la plaine maritime picarde,FR,B,2017,2017,1,1,1,0,0.0
FR3100487,"Pelouses, bois acides à neutrocalcicoles, landes nord-atlantiques du plateau d'Helfaut et système alluvial de la moyenne vallée de l'Aa",FR,B,2021,2022,2,4,2,0,0.0
FR3100488,Coteau de la Montagne d'Acquin et pelouses du Val de Lumbres,FR,B,2012,2012,1,1,1,0,0.0
FR3100489,"Pelouses, bois, forêts neutrocalcicoles et système alluvial de la moyenne vallée de l'Authie",FR,B,2017,2017,1,1,1,0,0.0
FR3100491,"Landes, mares et bois acides du Plateau de Sorrus Saint Josse, prairies alluviales et bois tourbeux en aval de Montreuil",FR,B,2023,2023,1,1,1,0,0.0
FR3100492,Prairies et marais tourbeux de la basse vallée de l'Authie,FR,B,2002,2015,7,12,14,7,0.5
FR3100494,Prairies et marais tourbeux de Guines,FR,B,2014,2025,6,12,12,6,0.5
FR3100495,"Prairies, marais tourbeux, forêts et bois de la cuvette audomaroise et de ses versants",FR,B,2008,2025,13,38,18,5,0.2777777777777778
FR3100498,Forêt de Tournehem et pelouses de la cuesta du pays de Licques,FR,B,2021,2021,1,1,1,0,0.0
FR3100499,Forêts de Desvres et de Boulogne et bocage prairial humide du Bas-Boulonnais,FR,B,2019,2025,5,14,7,2,0.2857142857142857
FR3100506,Bois de Flines-les-Raches et système alluvial du courant des Vanneaux,FR,B,2022,2022,1,1,1,0,0.0
