SITECODE,site_name,ms,site_type,year_min,year_max,n_years,n_occurrences,expected_years,missing_years,gap_fraction
IT1110004,Stupinigi,IT,B,2013,2025,9,61,13,4,0.3076923076923077
IT1110005,Vauda,IT,B,2010,2025,10,14,16,6,0.375
IT1110006,Orsiera Rocciavré,IT,C,2007,2025,15,184,19,4,0.21052631578947367
IT1110007,Laghi di Avigliana,IT,C,2010,2025,16,100,16,0,0.0
IT1110009,"Bosco del Vaj e ""Bosc Grand""",IT,B,2018,2018,1,1,1,0,0.0
IT1110010,Gran Bosco di Salbertrand,IT,B,2011,2025,8,15,15,7,0.4666666666666667
IT1110013,Monti Pelati e Torre Cives,IT,B,2025,2025,1,1,1,0,0.0
IT1110014,Stura di Lanzo,IT,B,2023,2023,1,1,1,0,0.0
IT1110015,Confluenza Po - Pellice,IT,B,2021,2021,1,1,1,0,0.0
IT1110016,Confluenza Po - Maira,IT,B,2010,2025,10,14,16,6,0.375
IT1110017,Lanca di Santa Marta (Confluenza Po - Banna),IT,C,2016,2025,7,19,10,3,0.3
IT1110018,Confluenza Po - Orco - Malone,IT,C,2010,2024,15,53,15,0,0.0
IT1110019,Baraccone (confluenza Po - Dora Baltea),IT,C,2010,2025,16,159,16,0,0.0
IT1110020,Lago di Viverone,IT,C,2010,2025,16,301,16,0,0.0
IT1110021,Laghi di Ivrea,IT,B,2014,2025,9,13,12,3,0.25
IT1110024,Lanca di San Michele,IT,C,2011,2025,13,65,15,2,0.13333333333333333
IT1110025,Po morto di Carignano,IT,C,2010,2025,11,23,16,5,0.3125
IT1110026,Champlas - Colle Sestriere,IT,B,2016,2025,7,20,10,3,0.3
IT1110029,Pian della Mussa (Balme),IT,B,2010,2025,8,9,16,8,0.5
IT1110030,Oasi xerotermiche della Val di Susa-Orrido di Chianocco,IT,B,2008,2014,3,4,7,4,0.5714285714285714
IT1110031,Valle Thuras,IT,B,2018,2025,2,2,8,6,0.75
IT1110032,Pra - Barant,IT,B,2006,2025,11,21,20,9,0.45
IT1110035,Stagni di Poirino - Favari,IT,B,2010,2010,1,2,1,0,0.0
IT1110036,Lago di Candia,IT,C,2010,2025,16,97,16,0,0.0
IT1110038,Col Basset (Sestriere),IT,B,2025,2025,1,1,1,0,0.0
IT1110039,Rocciamelone,IT,B,2016,2025,6,8,10,4,0.4
IT1110042,Oasi xerotermica di Oulx - Amazas,IT,B,2020,2025,2,3,6,4,0.6666666666666666
IT1110044,Bardonecchia - Val Fredda,IT,B,2019,2019,1,1,1,0,0.0
IT1110045,Bosco di Pian Prà (Rorà),IT,B,2012,2024,3,3,13,10,0.7692307692307693
IT1110047,Scarmagno - Torre Canavese (morena destra d'Ivrea),IT,B,2011,2019,2,3,9,7,0.7777777777777778
IT1110049,Les Arnaud e Punta Quattro Sorelle,IT,B,2011,2025,6,8,15,9,0.6
IT1110050,Mulino Vecchio (fascia fluviale del Po),IT,B,2010,2010,1,2,1,0,0.0
IT1110051,Peschiere e Laghi di Pralormo,IT,B,2013,2025,3,5,13,10,0.7692307692307693
IT1110053,Valle della Ripa (Argentera),IT,B,2020,2020,1,1,1,0,0.0
IT1110057,Serra di Ivrea,IT,B,2020,2025,4,5,6,2,0.3333333333333333
IT1110058,Cima Fournier e Lago Nero,IT,B,2016,2018,2,2,3,1,0.3333333333333333
IT1110070,Meisino (confluenza Po - Stura),IT,A,2010,2025,16,201,16,0,0.0
IT1110079,La Mandria,IT,B,2010,2025,14,124,16,2,0.125
IT1110080,Val Troncea,IT,C,2012,2025,11,55,14,3,0.21428571428571427
IT1110081,Monte Musiné e Laghi di Caselette,IT,B,2010,2024,9,21,15,6,0.4
IT1120002,Bosco della Partecipanza di Trino,IT,C,2014,2025,3,6,12,9,0.75
IT1120003,Monte Fenera,IT,B,2015,2025,7,10,11,4,0.36363636363636365
IT1120004,Baraggia di Rovasenda,IT,B,2016,2023,5,5,8,3,0.375
IT1120005,Garzaia di Carisio,IT,C,2019,2023,3,3,5,2,0.4
IT1120007,Palude di S. Genuario,IT,B,2004,2025,18,193,22,4,0.18181818181818182
IT1120008,Fontana Gigante (Tricerro),IT,C,2010,2025,11,26,16,5,0.3125
IT1120010,Lame del Sesia e Isolone di Oldenico,IT,C,1989,2025,13,42,37,24,0.6486486486486487
IT1120013,Isolotto del Ritano (Dora Baltea),IT,C,2016,2019,3,3,4,1,0.25
IT1120014,Garzaia del Rio Druma,IT,C,2018,2023,2,3,6,4,0.6666666666666666
IT1120021,Risaie vercellesi,IT,A,2010,2025,16,228,16,0,0.0
IT1120023,Isola di Santa Maria,IT,B,2012,2025,7,9,14,7,0.5
IT1120026,Stazioni di Isoetes malinverniana,IT,B,2011,2025,10,13,15,5,0.3333333333333333
IT1120027,"Alta Valsesia e Valli Otro, Vogna, Gronda, Artogna e Sorba",IT,A,2014,2025,4,5,12,8,0.6666666666666666
IT1120028,Alta Val Sesia,IT,B,2014,2025,4,4,12,8,0.6666666666666666
IT1120029,Palude di San Genuario e San Silvestro,IT,A,2004,2025,19,238,22,3,0.13636363636363635
IT1130001,La Bessa,IT,B,2011,2025,10,16,15,5,0.3333333333333333
IT1130002,Val Sessera,IT,B,2011,2024,11,15,14,3,0.21428571428571427
IT1130003,Baraggia di Candelo,IT,B,2019,2025,5,8,7,2,0.2857142857142857
IT1130004,Lago di Bertignano (Viverone) e stagno presso la strada per Roppolo,IT,B,2010,2010,1,1,1,0,0.0
IT1140001,Fondo Toce,IT,C,2010,2025,14,49,16,2,0.125
IT1140003,Campello Monti,IT,B,2020,2020,1,2,1,0,0.0
IT1140004,Alta Val Formazza,IT,B,2012,2025,6,8,14,8,0.5714285714285714
IT1140006,Greto Torrente Toce tra Domodossola e Villadossola,IT,B,2015,2025,9,10,11,2,0.18181818181818182
IT1140011,Val Grande,IT,C,2011,2024,11,27,14,3,0.21428571428571427
IT1140013,Lago di Mergozzo e Mont'Orfano,IT,A,2013,2022,3,3,10,7,0.7
IT1140016,Alpi Veglia e Devero - Monte Giove,IT,C,2010,2025,15,76,16,1,0.0625
IT1140017,Fiume Toce,IT,A,2010,2025,15,30,16,1,0.0625
IT1140018,"Alte Valli Anzasca, Antrona e Bognanco",IT,A,2008,2024,11,39,17,6,0.35294117647058826
IT1140019,Monte Rosa,IT,A,2011,2024,6,8,14,8,0.5714285714285714
IT1140020,Alta Val Strona e Val Segnara,IT,A,2014,2024,6,10,11,5,0.45454545454545453
IT1140021,Val Formazza,IT,A,2011,2025,13,35,15,2,0.13333333333333333
IT1150001,Valle del Ticino,IT,C,2011,2025,15,217,15,0,0.0
IT1150002,Lagoni di Mercurago,IT,B,2012,2025,11,28,14,3,0.21428571428571427
IT1150003,Palude di Casalbeltrame,IT,C,1990,2025,25,224,36,11,0.3055555555555556
IT1150004,Canneti di Dormelletto,IT,C,2011,2025,10,36,15,5,0.3333333333333333
IT1150007,Baraggia di Piano Rosa,IT,B,2016,2024,8,11,9,1,0.1111111111111111
IT1150008,Baraggia di Bellinzago,IT,B,2023,2023,1,1,1,0,0.0
IT1150010,Garzaie novaresi,IT,A,2010,2025,14,46,16,2,0.125
IT1160003,Oasi di Crava Morozzo,IT,C,2010,2025,14,237,16,2,0.125
IT1160007,Sorgenti del Belbo,IT,B,2012,2025,9,13,14,5,0.35714285714285715
IT1160009,Confluenza Po - Bronda,IT,B,2010,2023,3,3,14,11,0.7857142857142857
IT1160010,Bosco del Merlino,IT,B,2011,2025,6,10,15,9,0.6
IT1160011,Parco di Racconigi e Boschi lungo il Torrente Maira,IT,B,1998,2025,18,2388,28,10,0.35714285714285715
IT1160012,Boschi e Rocche del Roero,IT,B,2009,2024,4,4,16,12,0.75
IT1160018,"Sorgenti del Maira, Bosco di Saretto, Rocca Provenzale",IT,B,2008,2025,14,26,18,4,0.2222222222222222
IT1160020,Bosco di Bagnasco,IT,B,2019,2022,2,2,4,2,0.5
IT1160021,Gruppo del Tenibres,IT,B,2002,2025,12,22,24,12,0.5
IT1160023,Vallone di Orgials - Colle della Lombarda,IT,B,2021,2021,1,1,1,0,0.0
IT1160024,"Colle e Lago della Maddalena, Val Puriac",IT,B,2007,2024,14,20,18,4,0.2222222222222222
IT1160026,"Faggete di Pamparato, Tana del Forno, Grotta delle Turbiglie e Grotte di Bossea",IT,B,2018,2024,3,7,7,4,0.5714285714285714
IT1160035,M. Antoroto,IT,B,2012,2025,2,2,14,12,0.8571428571428571
IT1160036,Stura di Demonte,IT,C,2017,2017,1,1,1,0,0.0
IT1160040,Stazioni di Euphorbia valliniana,IT,B,2015,2015,1,1,1,0,0.0
IT1160041,Boschi e colonie di chirotteri di Staffarda,IT,B,2011,2024,5,7,14,9,0.6428571428571429
IT1160054,Fiume Tanaro e Stagni di Neive,IT,A,2011,2022,3,3,12,9,0.75
IT1160056,Alpi Marittime,IT,C,1995,2025,21,158,31,10,0.3225806451612903
IT1160057,Alte Valli Pesio e Tanaro,IT,C,2010,2025,16,95,16,0,0.0
IT1160058,Gruppo del Monviso e Bosco dell'Alevè,IT,C,2010,2025,7,18,16,9,0.5625
IT1160059,Zone umide di Fossano e Sant'Albano Stura,IT,A,2010,2025,16,412,16,0,0.0
IT1160060,Altopiano di Bainale,IT,A,2010,2025,16,142,16,0,0.0
IT1160061,Alto Caprauna,IT,A,2011,2021,7,10,11,4,0.36363636363636365
IT1160062,Alte Valli Stura e Maira,IT,A,2002,2025,23,268,24,1,0.041666666666666664
IT1160065,Comba di Castelmagno,IT,B,2024,2024,1,1,1,0,0.0
IT1160067,Vallone dell'Arma,IT,B,2020,2020,1,2,1,0,0.0
IT1160071,Greto e risorgive del torrente Stura,IT,B,2009,2025,17,806,17,0,0.0
IT1170001,Rocchetta Tanaro,IT,B,2023,2023,1,1,1,0,0.0
IT1170002,Valmanera,IT,B,2014,2025,3,8,12,9,0.75
IT1170003,Stagni di Belangero (Asti),IT,B,2010,2025,14,34,16,2,0.125
IT1180002,Torrente Orba,IT,C,2022,2025,3,9,4,1,0.25
IT1180004,Greto dello Scrivia,IT,C,1993,2025,12,26,33,21,0.6363636363636364
IT1180005,Ghiaia Grande (Fiume Po),IT,B,2011,2020,3,4,10,7,0.7
IT1180009,Strette della Val Borbera,IT,B,2019,2024,2,3,6,4,0.6666666666666666
IT1180010,Langhe di Spigno Monferrato,IT,B,2007,2007,1,1,1,0,0.0
IT1180011,Massiccio dell'Antola - Monte Carmo - Monte Legnà,IT,B,2011,2024,6,14,14,8,0.5714285714285714
IT1180017,Bacino del Rio Miseria,IT,B,2022,2024,2,3,3,1,0.3333333333333333
IT1180025,Dorsale Monte Ebro - Monte Chiappo,IT,A,2015,2021,3,6,7,4,0.5714285714285714
IT1180026,Capanne di Marcarolo,IT,C,2013,2025,12,98,13,1,0.07692307692307693
IT1180027,Confluenza Po - Sesia - Tanaro,IT,B,2010,2025,16,161,16,0,0.0
IT1180028,Fiume Po - tratto vercellese alessandrino,IT,A,2010,2025,16,281,16,0,0.0
IT1180030,"Calanchi di Rigoroso, Sottovalle e Carrosio",IT,B,2024,2024,1,2,1,0,0.0
IT1180031,Basso Scrivia,IT,B,2019,2025,3,4,7,4,0.5714285714285714
IT1201000,Parco Nazionale del Gran Paradiso,IT,C,2006,2025,18,300,20,2,0.1
IT1201010,Ambienti calcarei d'alta quota della Valle di Rhêmes,IT,B,2017,2025,8,14,9,1,0.1111111111111111
IT1202000,Parco naturale Mont Avic,IT,B,2021,2024,3,5,4,1,0.25
IT1202020,Mont Avic e Mont Emilius,IT,A,2010,2025,12,35,16,4,0.25
IT1203030,Formazioni Steppiche della Cote de Gargantua,IT,B,2023,2023,1,1,1,0,0.0
IT1203040,Stagno di Loson,IT,B,2018,2025,4,5,8,4,0.5
IT1204010,Ambienti Glaciali del Monte Bianco,IT,B,2016,2024,4,5,9,5,0.5555555555555556
IT1204030,Val Ferret,IT,A,2017,2023,2,2,7,5,0.7142857142857143
IT1204220,Ambienti glaciali del Gruppo del Monte Rosa,IT,C,2013,2025,2,5,13,11,0.8461538461538461
IT1205020,Ambienti d'alta quota del Colle del Gran San Bernardo,IT,B,2011,2024,4,5,14,10,0.7142857142857143
IT1205030,Pont D'ael,IT,B,2016,2025,3,5,10,7,0.7
IT1205064,Vallone del Grauson,IT,B,2021,2025,2,2,5,3,0.6
IT1205065,Vallone dell'Urtier,IT,B,2020,2021,2,2,2,0,0.0
IT1205070,Zona Umida di Les Iles di Saint - Marcel,IT,C,2024,2024,1,3,1,0,0.0
IT1313712,Cima di Piano Cavallo - Bric Cornia,IT,B,2011,2017,4,4,7,3,0.42857142857142855
IT1313776,Piancavallo,IT,A,2012,2017,4,4,6,2,0.3333333333333333
IT1314609,Monte Monega - Monte Prearba,IT,B,2011,2024,7,17,14,7,0.5
IT1314610,Monte Saccarello - Monte Fronté,IT,B,2011,2022,4,6,12,8,0.6666666666666666
IT1314611,Monte Gerbonte,IT,B,2011,2011,1,1,1,0,0.0
IT1314677,Saccarello - Garlenda,IT,A,2022,2022,1,3,1,0,0.0
IT1314678,Sciorella,IT,A,2015,2015,1,4,1,0,0.0
IT1314679,Toraggio - Gerbonte,IT,A,2011,2025,8,26,15,7,0.4666666666666667
IT1315313,Gouta - Testa d'Alpe - Valle Barbaira,IT,B,2012,2024,3,8,13,10,0.7692307692307693
IT1315380,Testa d'Alpe - Alto,IT,A,2011,2025,4,8,15,11,0.7333333333333333
IT1315407,Monte Ceppo,IT,B,2012,2018,2,3,7,5,0.7142857142857143
IT1315421,Monte Toraggio - Monte Pietravecchia,IT,B,2011,2025,12,51,15,3,0.2
IT1315481,Ceppo Tomena,IT,A,2013,2021,3,4,9,6,0.6666666666666666
IT1315503,Monte Carpasina,IT,B,2011,2011,1,2,1,0,0.0
IT1315504,Bosco di Rezzo,IT,B,2012,2012,1,1,1,0,0.0
IT1315602,Pizzo d'Evigno,IT,B,2009,2022,6,18,14,8,0.5714285714285714
IT1315670,Fondali Capo Berta - Diano Marina - Capo Mimosa,IT,B,2017,2024,4,8,8,4,0.5
IT1315716,Roverino,IT,B,2017,2024,4,7,8,4,0.5
IT1315717,Monte Grammondo - Torrente Bevera,IT,B,1994,2022,12,49,29,17,0.5862068965517241
IT1315719,Torrente Nervia,IT,B,2014,2024,6,60,11,5,0.45454545454545453
IT1315720,Fiume Roia,IT,B,2009,2025,14,38,17,3,0.17647058823529413
IT1315806,Monte Nero - Monte Bignone,IT,B,2010,2024,3,3,15,12,0.8
IT1315922,Pompeiana,IT,B,2011,2022,2,2,12,10,0.8333333333333334
IT1315971,Fondali Porto Maurizio - San Lorenzo al Mare - Torre dei Marmi,IT,B,2019,2024,4,7,6,2,0.3333333333333333
IT1315973,Fondali Arma di Taggia - Punta San Martino,IT,B,2024,2024,1,1,1,0,0.0
IT1316001,Capo Berta,IT,B,2012,2024,4,8,13,9,0.6923076923076923
IT1316118,Capo Mortola,IT,B,2021,2021,1,2,1,0,0.0
IT1316175,Fondali Capo Mortola - San Gaetano,IT,B,2015,2025,9,16,11,2,0.18181818181818182
IT1316274,Fondali San Remo - Arziglia,IT,B,2012,2022,2,2,11,9,0.8181818181818182
IT1321205,Rocchetta Cairo,IT,B,2012,2012,1,1,1,0,0.0
IT1321313,Foresta della Deiva - Torrente Erro,IT,B,2019,2023,2,2,5,3,0.6
IT1322304,Rocca dell'Adelasia,IT,B,2017,2025,8,25,9,1,0.1111111111111111
IT1323014,Monte Spinarda - Rio Nero,IT,B,2013,2021,4,6,9,5,0.5555555555555556
IT1323021,Bric Zerbi,IT,B,2019,2019,1,1,1,0,0.0
IT1323115,Lago di Osiglia,IT,B,2013,2013,1,1,1,0,0.0
IT1323201,Finalese - Capo Noli,IT,B,2011,2025,15,43,15,0,0.0
IT1323202,Isola Bergeggi - Punta Predani,IT,B,2010,2025,10,15,16,6,0.375
IT1323203,Rocca dei Corvi - Mao - Mortou,IT,B,2013,2024,7,9,12,5,0.4166666666666667
IT1323271,Fondali Noli - Bergeggi,IT,B,2021,2025,3,7,5,2,0.4
IT1323920,Monte Galero,IT,B,2011,2011,1,1,1,0,0.0
IT1324011,Monte Ravinet - Rocca Barbena,IT,B,2012,2023,3,3,12,9,0.75
IT1324172,Fondali Finale Ligure,IT,B,2010,2017,2,2,8,6,0.75
IT1324818,Castell'Ermo - Peso Grande,IT,B,2012,2021,7,13,10,3,0.3
IT1324909,Torrente Arroscia e Centa,IT,B,2009,2025,13,57,17,4,0.23529411764705882
IT1324910,Monte Acuto - Poggio Grande - Rio Torsero,IT,B,2011,2025,9,25,15,6,0.4
IT1324973,Fondali Loano - Albenga,IT,B,2012,2025,4,7,14,10,0.7142857142857143
IT1324974,Fondali Santa Croce - Gallinara - Capo Lena,IT,B,2022,2022,1,1,1,0,0.0
IT1325624,Capo Mele,IT,B,2019,2019,1,1,1,0,0.0
IT1325675,Fondali Capo Mele - Alassio,IT,B,2019,2024,3,4,6,3,0.5
IT1330213,Conglomerato di Vobbia,IT,B,2019,2024,4,6,6,2,0.3333333333333333
IT1330223,Rio di Vallenzona,IT,B,2015,2015,1,1,1,0,0.0
IT1330620,Pian della Badia (Tiglieto),IT,B,2015,2023,6,10,9,3,0.3333333333333333
IT1330905,Parco dell'Antola,IT,B,2018,2020,3,3,3,0,0.0
IT1331012,Lago Marcotto - Roccabruna - Gifarco - Lago della Nave,IT,B,2023,2024,2,2,2,0,0.0
IT1331019,Lago Brugneto,IT,B,2023,2023,1,1,1,0,0.0
IT1331104,Parco dell'Aveto,IT,B,2022,2024,2,3,3,1,0.3333333333333333
IT1331402,Beigua - Monte Dente - Gargassa - Pavaglione,IT,B,2009,2025,16,143,17,1,0.058823529411764705
IT1331501,Praglia - Pracaban - Monte Leco - Punta Martin,IT,B,2016,2025,10,43,10,0,0.0
IT1331578,Beigua - Turchino,IT,A,2009,2025,16,131,17,1,0.058823529411764705
IT1331615,Monte Gazzo,IT,B,2013,2022,9,11,10,1,0.1
IT1331718,Monte Fasce,IT,B,2021,2025,2,2,5,3,0.6
IT1331721,Val Noci - Torrente Geirato - Alpesisa,IT,B,2019,2025,4,4,7,3,0.42857142857142855
IT1331810,Monte Ramaceto,IT,B,2019,2021,2,2,3,1,0.3333333333333333
IT1331909,Monte Zatta - Passo Bocco - Passo Chiapparino - Monte Bossea,IT,B,2023,2023,1,4,1,0,0.0
IT1332477,Fondali Arenzano - Punta Ivrea,IT,B,2010,2025,15,57,16,1,0.0625
IT1332575,Fondali Nervi - Sori,IT,B,2024,2024,1,1,1,0,0.0
IT1332576,Fondali Boccadasse - Nervi,IT,B,2017,2021,5,8,5,0,0.0
IT1332603,Parco di Portofino,IT,B,2017,2024,3,3,8,5,0.625
IT1332674,Fondali Monte Portofino,IT,B,2010,2024,9,15,15,6,0.4
IT1332717,Foce e medio corso del Fiume Entella,IT,B,2019,2025,7,18,7,0,0.0
IT1333307,Punta Baffe - Punta Moneglia - Val Petronio,IT,B,2012,2019,5,13,8,3,0.375
IT1333308,Punta Manara,IT,B,2015,2015,1,2,1,0,0.0
IT1333316,Rocche di Sant'Anna - Valle del Fico,IT,B,2011,2016,5,8,6,1,0.16666666666666666
IT1333372,Fondali Punta Sestri,IT,B,2014,2022,4,4,9,5,0.5555555555555556
IT1342806,Monte Verruga - Monte Zenone - Roccagrande - Monte Pu,IT,B,2013,2020,2,3,8,6,0.75
IT1343412,Deiva - Bracco - Pietra di Vasca - Mola,IT,B,2019,2024,2,2,6,4,0.6666666666666666
IT1343502,Parco della Magra - Vara,IT,B,2011,2025,12,47,15,3,0.2
IT1343511,Monte Cornoviglio - Monte Fiorito - Monte Dragnone,IT,B,2021,2023,3,3,3,0,0.0
IT1344210,Punta Mesco,IT,B,2016,2023,2,2,8,6,0.75
IT1344270,Fondali Punta Mesco - Rio Maggiore,IT,B,2015,2016,2,2,2,0,0.0
IT1344323,Costa Riomaggiore - Monterosso,IT,B,2000,2023,3,3,24,21,0.875
IT1345005,Portovenere - Riomaggiore - S. Benedetto,IT,B,2011,2025,8,12,15,7,0.4666666666666667
IT1345101,Piana del Magra,IT,B,2010,2025,16,170,16,0,0.0
IT1345104,Isola Palmaria,IT,B,2023,2023,1,1,1,0,0.0
IT1345109,Montemarcello,IT,B,2015,2024,5,7,10,5,0.5
IT2010001,Lago di Ganna,IT,B,2011,2024,5,5,14,9,0.6428571428571429
IT2010002,Monte Legnone e Chiusarella,IT,B,2011,2022,8,13,12,4,0.3333333333333333
IT2010003,Versante Nord del Campo dei Fiori,IT,B,2019,2024,5,6,6,1,0.16666666666666666
IT2010004,Grotte del Campo dei Fiori,IT,B,2011,2024,10,25,14,4,0.2857142857142857
IT2010005,Monte Martica,IT,B,2015,2025,10,13,11,1,0.09090909090909091
IT2010006,Lago di Biandronno,IT,B,2011,2023,6,7,13,7,0.5384615384615384
IT2010007,Palude Brabbia,IT,C,2010,2025,16,289,16,0,0.0
IT2010008,Lago di Comabbio,IT,B,2014,2025,12,99,12,0,0.0
IT2010009,Sorgenti del Rio Capricciosa,IT,B,2013,2021,2,2,9,7,0.7777777777777778
IT2010010,Brughiera del Vigano,IT,B,2012,2024,5,8,13,8,0.6153846153846154
IT2010011,Paludi di Arsago,IT,B,2013,2024,8,11,12,4,0.3333333333333333
IT2010012,Brughiera del Dosso,IT,B,2022,2022,1,1,1,0,0.0
IT2010013,Ansa di Castelnovate,IT,B,2014,2024,3,4,11,8,0.7272727272727273
IT2010014,"Turbigaccio, Boschi di Castelletto e Lanca di Bernate",IT,B,2010,2025,16,154,16,0,0.0
IT2010015,Palude Bruschera,IT,B,2012,2025,14,81,14,0,0.0
IT2010016,Val Veddasca,IT,B,2011,2024,12,47,14,2,0.14285714285714285
IT2010019,Monti della Valcuvia,IT,B,2010,2024,10,26,15,5,0.3333333333333333
IT2010022,Alnete del Lago di Varese,IT,B,2012,2025,14,69,14,0,0.0
IT2010401,Parco Regionale Campo dei Fiori,IT,A,2011,2024,11,28,14,3,0.21428571428571427
IT2010501,Lago di Varese,IT,A,2010,2025,16,305,16,0,0.0
IT2010502,Canneti del Lago Maggiore,IT,A,2010,2025,16,108,16,0,0.0
IT2020001,Lago di Piano,IT,B,2011,2025,13,33,15,2,0.13333333333333333
IT2020003,Palude di Albate,IT,B,2011,2025,15,27,15,0,0.0
IT2020004,Lago di Montorfano,IT,B,2013,2025,3,3,13,10,0.7692307692307693
IT2020005,Lago di Alserio,IT,B,2010,2025,16,94,16,0,0.0
IT2020006,Lago di Pusiano,IT,B,2010,2025,16,135,16,0,0.0
IT2020007,Pineta pedemontana di Appiano Gentile,IT,B,2019,2021,2,2,3,1,0.3333333333333333
IT2020009,Valle del Dosso,IT,B,2011,2011,1,2,1,0,0.0
IT2020010,Lago di Segrino,IT,B,2018,2025,2,2,8,6,0.75
IT2020011,Spina verde,IT,B,2023,2024,2,2,2,0,0.0
IT2020301,Triangolo Lariano,IT,A,2019,2025,2,2,7,5,0.7142857142857143
IT2020302,Monte Generoso,IT,A,2006,2013,2,2,8,6,0.75
IT2030001,Grigna Settentrionale,IT,B,2007,2021,4,4,15,11,0.7333333333333333
IT2030002,Grigna Meridionale,IT,B,2013,2025,11,32,13,2,0.15384615384615385
IT2030003,Monte Barro,IT,B,2011,2025,11,19,15,4,0.26666666666666666
IT2030004,Lago di Olginate,IT,B,2010,2025,16,103,16,0,0.0
IT2030005,Palude di Brivio,IT,B,2010,2025,16,232,16,0,0.0
IT2030006,Valle S. Croce e Valle del Curone,IT,B,2011,2025,12,28,15,3,0.2
IT2030007,Lago di Sartirana,IT,B,2024,2024,1,1,1,0,0.0
IT2030008,Il Toffo,IT,A,2018,2025,6,18,8,2,0.25
IT2030301,Monte Barro,IT,A,2023,2025,2,2,3,1,0.3333333333333333
IT2030601,Grigne,IT,A,2007,2025,15,56,19,4,0.21052631578947367
IT2040001,Val Viera e Cime di Fopel,IT,B,2018,2021,2,2,4,2,0.5
IT2040002,Motto di Livigno - Val Saliente,IT,B,2011,2023,4,4,13,9,0.6923076923076923
IT2040004,Valle Alpisella,IT,B,2014,2014,1,1,1,0,0.0
IT2040008,Cime di Plator e Monte delle Scale,IT,B,2012,2024,5,7,13,8,0.6153846153846154
IT2040009,Valle di Fraele,IT,B,2011,2011,1,1,1,0,0.0
IT2040010,Valle del Braulio - Cresta di Reit,IT,B,2011,2024,12,28,14,2,0.14285714285714285
IT2040011,Monte Vago - Val di Campo - Val Nera,IT,B,2022,2022,1,1,1,0,0.0
IT2040012,Val Viola Bormina - Ghiacciaio di Cima dei Piazzi,IT,B,2015,2025,2,6,11,9,0.8181818181818182
IT2040013,Val Zebrù - Gran Zebrù - Monte Confinale,IT,B,2010,2025,6,12,16,10,0.625
IT2040014,Valle e Ghiacciaio dei Forni - Val Cedec - Gran Zebrù - Cevedale,IT,B,2024,2024,1,3,1,0,0.0
IT2040016,Monte di Scerscen - Ghiacciai di Scerscen - Monte Motta,IT,C,2012,2024,10,19,13,3,0.23076923076923078
IT2040017,Disgrazia - Sissone,IT,C,2020,2020,1,1,1,0,0.0
IT2040018,Val Codera,IT,C,2013,2022,2,2,10,8,0.8
IT2040019,Bagni di Masino - Pizzo Badile,IT,B,2013,2019,2,2,7,5,0.7142857142857143
IT2040020,Val di Mello - Piano di Preda Rossa,IT,B,2011,2025,5,6,15,10,0.6666666666666666
IT2040021,Val di Togno - Pizzo Scalino,IT,C,2012,2024,4,8,13,9,0.6923076923076923
IT2040022,Lago di Mezzola e Pian di Spagna,IT,A,2010,2025,16,333,16,0,0.0
IT2040024,da Monte Belvedere a Vallorda,IT,B,2025,2025,1,1,1,0,0.0
IT2040025,Pian Gembro,IT,B,2024,2024,1,2,1,0,0.0
IT2040027,Valle del Bitto di Gerola,IT,B,2015,2023,6,7,9,3,0.3333333333333333
IT2040028,Valle del Bitto di Albaredo,IT,B,2012,2024,7,12,13,6,0.46153846153846156
IT2040031,Val Cervia,IT,B,2011,2020,2,2,10,8,0.8
IT2040032,Valle del Livrio,IT,B,2018,2022,3,3,5,2,0.4
IT2040033,Val Venina,IT,B,2018,2020,2,5,3,1,0.3333333333333333
IT2040034,Valle d'Arigna e Ghiacciaio di Pizzo di Coca,IT,B,2013,2013,1,2,1,0,0.0
IT2040035,Val Bondone - Val Caronella,IT,B,2025,2025,1,1,1,0,0.0
IT2040038,Val Fontana,IT,B,2011,2018,3,5,8,5,0.625
IT2040039,Val Zerta,IT,B,2015,2025,4,10,11,7,0.6363636363636364
IT2040040,Val Bodengo,IT,B,2015,2025,3,4,11,8,0.7272727272727273
IT2040041,Piano di Chiavenna,IT,B,2012,2025,6,7,14,8,0.5714285714285714
IT2040042,Pian di Spagna e Lago di Mezzola,IT,B,2010,2025,16,339,16,0,0.0
IT2040044,Parco Nazionale dello Stelvio,IT,A,2006,2025,17,206,20,3,0.15
IT2040401,Parco Regionale Orobie Valtellinesi,IT,A,2011,2023,11,27,13,2,0.15384615384615385
IT2040402,Riserva Regionale Bosco dei Bordighi,IT,A,2011,2023,3,4,13,10,0.7692307692307693
IT2040601,Bagni di Masino - Pizzo Badile - Val di Mello - Val Torrone - Piano di Preda Rossa,IT,A,2011,2025,8,12,15,7,0.4666666666666667
IT2050001,Pineta di Cesate,IT,B,2020,2020,1,1,1,0,0.0
IT2050002,Boschi delle Groane,IT,B,2014,2023,6,10,10,4,0.4
IT2050003,Valle del Rio Pegorino,IT,B,2020,2021,2,2,2,0,0.0
IT2050005,Boschi della Fagiana,IT,B,2012,2025,13,54,14,1,0.07142857142857142
IT2050006,Bosco di Vanzago,IT,C,1997,2024,6,6,28,22,0.7857142857142857
IT2050007,Fontanile Nuovo,IT,B,2024,2024,1,1,1,0,0.0
IT2050009,Sorgenti della Muzzetta,IT,B,2016,2016,1,1,1,0,0.0
IT2050010,Oasi di Lacchiarella,IT,B,1984,2015,7,10,32,25,0.78125
