SITECODE,site_name,ms,site_type,year_min,year_max,n_years,n_occurrences,expected_years,missing_years,gap_fraction
FR4301350,Étangs et Vallées du Territoire de Belfort,FR,B,1995,2024,24,725,30,6,0.2
FR4302001,Côte de Mancy,FR,B,2014,2025,7,34,12,5,0.4166666666666667
FR4310027,Vallons de la Drésine et de la Bonavette,FR,A,1966,2022,27,466,57,30,0.5263157894736842
FR4310112,Vallées du Drugeon et du Haut-Doubs,FR,A,1996,2025,18,338,30,12,0.4
FR4312001,"Massif du Mont-d'Or, du Noirmont et du Risol",FR,A,2005,2025,21,507,21,0,0.0
FR4312002,Massif du Risoux,FR,A,2005,2025,16,136,21,5,0.23809523809523808
FR4312003,Forêt du Massacre,FR,A,1999,2025,16,128,27,11,0.4074074074074074
FR4312004,Réserve naturelle des ballons comtois en Franche-Comté,FR,A,2005,2024,11,47,20,9,0.45
FR4312005,Forêt de Chaux,FR,A,1978,2025,21,2698,48,27,0.5625
FR4312006,Vallée de la Saône,FR,A,1996,2025,27,1664,30,3,0.1
FR4312007,Basse vallée du Doubs,FR,A,1997,2025,26,1663,29,3,0.10344827586206896
FR4312008,Bresse jurassienne,FR,A,2009,2025,12,29,17,5,0.29411764705882354
FR4312009,Vallées de la Loue et du Lison,FR,A,1988,2025,33,5613,38,5,0.13157894736842105
FR4312010,Moyenne vallée du Doubs,FR,A,2004,2025,22,1322,22,0,0.0
FR4312012,"Vallées et côtes de la Bienne, du Tacon et du Flumen",FR,A,1995,2025,30,969,31,1,0.03225806451612903
FR4312013,Petite montagne du Jura,FR,A,1996,2025,21,778,30,9,0.3
FR4312014,Pelouses de la région vésulienne et vallée de la Colombine,FR,A,2007,2025,9,98,19,10,0.5263157894736842
FR4312015,Vallée de la Lanterne,FR,A,1997,2025,24,1319,29,5,0.1724137931034483
FR4312016,Reculées de la haute Seille,FR,A,2005,2025,16,1146,21,5,0.23809523809523808
FR4312017,Vallée du Dessoubre,FR,A,1983,2025,27,585,43,16,0.37209302325581395
FR4312018,"Pelouses de Champlitte, étang de Theuley-lès-Vars",FR,A,2008,2025,3,4,18,15,0.8333333333333334
FR4312019,Étangs et vallées du Territoire de Belfort,FR,A,1995,2024,24,725,30,6,0.2
FR4312020,Combes Derniers,FR,A,2020,2022,2,4,3,1,0.3333333333333333
FR4312021,Massif de la Serre,FR,A,2005,2024,8,23,20,12,0.6
FR4312022,Étival - Assencière,FR,A,2007,2024,14,50,18,4,0.2222222222222222
FR4312023,Entrecôtes du Milieu-Malvaux,FR,A,2009,2025,12,95,17,5,0.29411764705882354
FR4312024,Piémont Vosgien,FR,A,1996,2023,27,553,28,1,0.03571428571428571
FR4312025,Reculée des Planches près d'Arbois,FR,A,1995,2025,16,223,31,15,0.4838709677419355
FR4312026,Plateau du Lizon,FR,A,2005,2025,15,53,21,6,0.2857142857142857
FR4312027,Complexe des Sept Lacs du Jura,FR,A,2005,2025,18,248,21,3,0.14285714285714285
FR4312028,Plateau des mille Etangs,FR,A,1987,2025,23,1959,39,16,0.41025641025641024
FR4312029,Vallée de l'Orbe,FR,A,1999,2025,11,93,27,16,0.5925925925925926
FR4312032,Côte de Champvermol,FR,A,2011,2022,5,14,12,7,0.5833333333333334
FR5200621,Estuaire de la Loire,FR,B,2011,2025,10,500,15,5,0.3333333333333333
FR5200622,Vallée de la Loire de Nantes aux Ponts-de-Cé et ses annexes,FR,B,1980,2025,38,10675,46,8,0.17391304347826086
FR5200623,Grande Brière et marais de Donges,FR,B,2005,2025,10,37,21,11,0.5238095238095238
FR5200624,Marais de l'Erdre,FR,B,2018,2025,5,10,8,3,0.375
FR5200625,Lac de Grand-Lieu,FR,B,1937,2022,8,30,86,78,0.9069767441860465
FR5200626,"Marais du Mès, baie et dunes de Pont-Mahé, étang du Pont de Fer",FR,B,1991,2025,19,55,35,16,0.45714285714285713
FR5200627,"Marais salants de Guérande, traicts du Croisic et dunes de Pen-Bron",FR,B,1974,2025,28,386,52,24,0.46153846153846156
FR5200628,"Forêt, étang de Vioreau et étang de la Provostière",FR,B,2009,2024,9,16,16,7,0.4375
FR5200629,Vallée de la Loire des Ponts-de-Cé à Montsoreau,FR,B,1985,2025,32,4527,41,9,0.21951219512195122
FR5200630,"Basses vallées angevines, aval de la rivière Mayenne et prairies de la Baumette",FR,B,1986,2025,31,2449,40,9,0.225
FR5200639,Vallée de l'Erve en aval de Saint-Pierre-sur-Erve,FR,B,2008,2024,5,25,17,12,0.7058823529411765
FR5200640,"Forêt de Multonne, corniche de Pail",FR,B,2017,2024,4,6,8,4,0.5
FR5200645,"Vallée du Rutin, coteau de Chaumiton, étang de Saosnes et forêt de Perseigne",FR,B,2005,2025,3,4,21,18,0.8571428571428571
FR5200646,Alpes Mancelles,FR,B,1986,2025,18,769,40,22,0.55
FR5200647,"Vallée du Narais, forêt de Bercé et ruisseau du Dinan",FR,B,2005,2023,11,60,19,8,0.42105263157894735
FR5200648,Massif forestier de Vibraye,FR,B,2009,2019,3,3,11,8,0.7272727272727273
FR5200649,Vallée du Loir de Vaas à Bazouges,FR,B,1982,2025,11,80,44,33,0.75
FR5200650,Forêt de Sillé,FR,B,2024,2024,1,3,1,0,0.0
FR5200652,Carrières souterraines de Vouvray-sur-Huisne,FR,B,2016,2016,1,1,1,0,0.0
FR5200653,"Marais Breton, baie de Bourgneuf, île de Noirmoutier et forêt de Monts",FR,B,1980,2025,39,630,46,7,0.15217391304347827
FR5200654,"Côtes rocheuses, dunes, landes et marais de l'île d'Yeu",FR,B,2005,2025,12,146,21,9,0.42857142857142855
FR5200655,Dunes de la Sauzaie et marais du Jaunay,FR,B,2017,2025,9,62,9,0,0.0
FR5200656,"Dunes, forêt et marais d'Olonne",FR,B,1983,2025,34,439,43,9,0.20930232558139536
FR5200657,Marais de Talmont et zones littorales entre les Sables-d'Olonne et Jard-sur-Mer,FR,B,1983,2025,30,326,43,13,0.3023255813953488
FR5200658,Forêt de Mervent-Vouvant et ses abords,FR,B,2009,2022,8,29,14,6,0.42857142857142855
FR5200659,Marais Poitevin,FR,B,1982,2025,42,813,44,2,0.045454545454545456
FR5202003,Bocage à Osmoderma eremita entre Sillé-le-Guillaume et la Grande-Charnie,FR,B,2011,2025,10,43,15,5,0.3333333333333333
FR5202004,Bocage à Osmoderma eremita au nord de la forêt de Perseigne,FR,B,2021,2024,3,9,4,1,0.25
FR5202005,Châtaigneraies à Osmoderma eremita au sud du Mans,FR,B,2005,2022,6,12,18,12,0.6666666666666666
FR5202006,Bocage de la forêt de la Monnaie à Javron-les-Chapelles,FR,B,1986,2024,10,116,39,29,0.7435897435897436
FR5202007,Bocage de Montsûrs à la forêt de Sillé-le-Guillaume,FR,B,2007,2023,5,31,17,12,0.7058823529411765
FR5202009,Marais de Goulaine,FR,B,1900,2025,11,43,126,115,0.9126984126984127
FR5202010,Plateau du Four,FR,B,2001,2024,4,4,24,20,0.8333333333333334
FR5202011,Estuaire de la Loire Nord,FR,B,2001,2025,12,20,25,13,0.52
FR5202012,Estuaire de la Loire Sud - Baie de Bourgneuf,FR,B,1986,2025,23,54,40,17,0.425
FR5202013,Plateau rocheux de l'île d'Yeu,FR,B,2000,2022,7,13,23,16,0.6956521739130435
FR5210008,Lac de Grand Lieu,FR,A,1937,2024,11,28,88,77,0.875
FR5210090,"Marais salants de Guérande, traicts du Croisic, dunes de Pen Bron",FR,A,1974,2025,28,381,52,24,0.46153846153846156
FR5210103,Estuaire de la Loire,FR,A,2011,2025,10,483,15,5,0.3333333333333333
FR5210115,Basses vallées angevines et prairies de la Baumette,FR,A,1994,2025,30,2437,32,2,0.0625
FR5212001,Marais de Goulaine,FR,A,1900,2025,11,43,126,115,0.9126984126984127
FR5212002,Vallée de la Loire de Nantes aux Ponts-de-Cé et ses annexes,FR,A,1980,2025,34,10266,46,12,0.2608695652173913
FR5212003,Vallée de la Loire des Ponts-de-Cé à Montsoreau,FR,A,1985,2025,21,3165,41,20,0.4878048780487805
FR5212004,Marais de l'Erdre,FR,A,2018,2025,6,12,8,2,0.25
FR5212005,Forêt de Gâvre,FR,A,1980,2025,15,29,46,31,0.6739130434782609
FR5212007,"Marais du Mès, baie et dunes de Pont-Mahé, étang du Pont de Fer",FR,A,1991,2025,19,55,35,16,0.45714285714285713
FR5212008,"Grande Brière, marais de Donges et du Brivet",FR,A,2005,2025,11,53,21,10,0.47619047619047616
FR5212009,"Marais Breton, baie de Bourgneuf, île de Noirmoutier et forêt de Monts",FR,A,1980,2025,41,892,46,5,0.10869565217391304
FR5212010,"Dunes, forêt et marais d'Olonne",FR,A,1983,2025,34,439,43,9,0.20930232558139536
FR5212011,Plaine calcaire du sud Vendée,FR,A,2016,2022,5,6,7,2,0.2857142857142857
FR5212012,"Corniche de Pail, forêt de Multonne",FR,A,2010,2024,5,7,15,10,0.6666666666666666
FR5212013,Mor Braz,FR,A,2000,2025,15,30,26,11,0.4230769230769231
FR5212014,Estuaire de la Loire - Baie de Bourgneuf,FR,A,1986,2025,24,74,40,16,0.4
FR5212015,Secteur marin de l'île d'Yeu jusqu'au continent,FR,A,2000,2021,17,108,22,5,0.22727272727272727
FR5212016,Mers Celtiques - Talus du golfe de Gascogne,FR,A,1971,2023,46,2658,53,7,0.1320754716981132
FR5300002,Marais de Vilaine,FR,B,2006,2025,14,457,20,6,0.3
FR5300003,Complexe de l'est des montagnes noires,FR,B,2002,2025,5,5,24,19,0.7916666666666666
FR5300004,Rivière le Douron,FR,B,1988,2025,30,8157,38,8,0.21052631578947367
FR5300005,Forêt de Paimpont,FR,B,2006,2025,9,39,20,11,0.55
FR5300006,Rivière Elle,FR,B,1984,2025,37,31836,42,5,0.11904761904761904
FR5300007,Têtes de bassin du Blavet et de l'Hyères,FR,B,1978,2025,21,726,48,27,0.5625
FR5300008,"Rivière Leguer, forêts de Beffou, Coat an Noz et Coat an Hay",FR,B,1978,2025,39,21959,48,9,0.1875
FR5300009,Côte de Granit rose-Sept-Iles,FR,B,1981,2025,39,1920,45,6,0.13333333333333333
FR5300010,Tregor Goëlo,FR,B,1974,2025,45,1211,52,7,0.1346153846153846
FR5300011,Cap d'Erquy-Cap Fréhel,FR,B,1971,2025,30,386,55,25,0.45454545454545453
FR5300012,"Baie de Lancieux, Baie de l'Arguenon, Archipel de Saint Malo et Dinard",FR,B,1983,2025,27,290,43,16,0.37209302325581395
FR5300013,Monts d'Arrée centre et est,FR,B,1983,2025,21,271,43,22,0.5116279069767442
FR5300014,Complexe du Menez Hom,FR,B,2015,2025,6,11,11,5,0.45454545454545453
FR5300015,Baie de Morlaix,FR,B,1978,2025,38,392,48,10,0.20833333333333334
FR5300016,"Anse de Goulven, dunes de Keremma",FR,B,1972,2025,44,179,54,10,0.18518518518518517
FR5300017,Abers - Côte des légendes,FR,B,1973,2025,50,10511,53,3,0.05660377358490566
FR5300018,Ouessant-Molène,FR,B,1973,2025,47,76308,53,6,0.11320754716981132
FR5300019,Presqu'Ile de Crozon,FR,B,1999,2025,20,2087,27,7,0.25925925925925924
FR5300020,Cap Sizun,FR,B,1978,2025,34,342,48,14,0.2916666666666667
FR5300021,Baie d'Audierne,FR,B,1975,2025,41,680,51,10,0.19607843137254902
FR5300023,Archipel des Glénan,FR,B,1972,2025,43,274,54,11,0.2037037037037037
FR5300024,Rivière Elorn,FR,B,1979,2025,39,21917,47,8,0.1702127659574468
FR5300025,"Complexe forestier Rennes-Liffré-Chevré, Étang et lande d'Ouée, forêt de Haute Sève",FR,B,2009,2025,9,20,17,8,0.47058823529411764
FR5300026,"Rivière Scorff, Forêt de Pont Calleck, Rivière Sarre",FR,B,1974,2025,39,155268,52,13,0.25
FR5300027,Massif dunaire Gâvres-Quiberon et zones humides associées,FR,B,1971,2025,44,804,55,11,0.2
FR5300028,Ria d'Etel,FR,B,1994,2025,13,45,32,19,0.59375
FR5300029,"Golfe du Morbihan, côte ouest de Rhuys",FR,B,1974,2025,29,486,52,23,0.4423076923076923
FR5300030,"Rivière de Penerf, marais de Suscinio",FR,B,2005,2025,11,54,21,10,0.47619047619047616
FR5300031,Ile de Groix,FR,B,1993,2025,27,111,33,6,0.18181818181818182
FR5300032,Belle Ile en mer,FR,B,1979,2025,33,306,47,14,0.2978723404255319
FR5300033,Iles Houat-Hoedic,FR,B,1976,2025,20,75,50,30,0.6
FR5300034,Estuaire de la Vilaine,FR,B,1982,2025,29,190,44,15,0.3409090909090909
FR5300035,"Forêt de Quénécan, vallée du Poulancre, landes de Liscuis et gorges du Daoulas",FR,B,1992,2025,8,11,34,26,0.7647058823529411
FR5300036,Landes de la Poterie,FR,B,1990,2024,11,56,35,24,0.6857142857142857
FR5300037,"Forêt de Lorge, landes de Lanfains, cime de Kerchouan",FR,B,1987,1987,1,2,1,0,0.0
FR5300039,"Forêt du Cranou, Menez Meur",FR,B,2009,2011,3,3,3,0,0.0
FR5300040,Forêt de Huelgoat,FR,B,2019,2025,3,10,7,4,0.5714285714285714
FR5300041,Vallée de l'Aulne,FR,B,1980,2025,31,3120,46,15,0.32608695652173914
FR5300043,Guisseny,FR,B,1996,2025,11,36,30,19,0.6333333333333333
FR5300045,"Pointe de Corsen, Le Conquet",FR,B,1980,2025,35,475,46,11,0.2391304347826087
FR5300046,"Rade de Brest, estuaire de l'Aulne",FR,B,1974,2025,36,251,52,16,0.3076923076923077
FR5300048,Marais de Mousterlin,FR,B,2010,2025,11,44,16,5,0.3125
FR5300049,Dunes et côtes de Trévignon,FR,B,2003,2025,20,210,23,3,0.13043478260869565
FR5300050,Etangs du canal d'Ille et Rance,FR,B,1986,2025,14,36,40,26,0.65
FR5300052,Côte de Cancale à Paramé,FR,B,1999,2025,22,249,27,5,0.18518518518518517
FR5300058,Vallée de l'Arz,FR,B,2012,2024,4,401,13,9,0.6923076923076923
FR5300059,"Rivière Laïta, Pointe du Talud, étangs du Loc'h et de Lannenec",FR,B,1975,2025,25,107,51,26,0.5098039215686274
FR5300061,Estuaire de la Rance,FR,B,1994,2025,19,415,32,13,0.40625
FR5300062,Etang du Moulin Neuf,FR,B,2008,2024,8,26,17,9,0.5294117647058824
FR5300066,Baie de Saint-Brieuc - Est,FR,B,1982,2025,29,282,44,15,0.3409090909090909
FR5300067,Tourbière de Lann Gazel,FR,B,2006,2025,5,8,20,15,0.75
FR5302001,Chiroptères du Morbihan,FR,B,2020,2020,1,1,1,0,0.0
FR5302006,Côtes de Crozon,FR,B,1999,2024,12,2255,26,14,0.5384615384615384
FR5302007,Chaussée de Sein,FR,B,1979,2025,36,8462,47,11,0.23404255319148937
FR5302008,Roches de Penmarch,FR,B,1990,2025,19,186,36,17,0.4722222222222222
FR5302014,Vallée du Canut,FR,B,1981,2023,6,27,43,37,0.8604651162790697
FR5302015,Mers Celtiques - Talus du golfe de Gascogne,FR,B,1971,2023,46,2281,53,7,0.1320754716981132
FR5302016,Récifs du talus du golfe de Gascogne,FR,B,1980,2020,20,143,41,21,0.5121951219512195
FR5310011,Cote de Granit Rose-Sept Iles,FR,A,1988,2025,34,1262,38,4,0.10526315789473684
FR5310050,Baie de Saint-Brieuc - Est,FR,A,1982,2025,29,124,44,15,0.3409090909090909
FR5310052,"Iles de la Colombiere, de la Nelliere et des Haches",FR,A,2001,2025,8,26,25,17,0.68
FR5310054,Ilot du Trevors,FR,A,1999,2020,6,52,22,16,0.7272727272727273
FR5310055,Cap Sizun,FR,A,1992,2024,12,41,33,21,0.6363636363636364
FR5310056,Baie d'Audierne,FR,A,1978,2025,39,545,48,9,0.1875
FR5310057,Archipel de Glenan,FR,A,1972,2025,43,275,54,11,0.2037037037037037
FR5310070,Tregor Goëlo,FR,A,1974,2025,45,1307,52,7,0.1346153846153846
FR5310071,"Rade de Brest : Baie de Daoulas, Anse de Poulmic",FR,A,1974,2025,33,184,52,19,0.36538461538461536
FR5310072,Ouessant-Molène,FR,A,1973,2025,48,76395,53,5,0.09433962264150944
FR5310073,Baie de Morlaix,FR,A,1978,2025,42,444,48,6,0.125
FR5310074,Baie de Vilaine,FR,A,1982,2025,30,195,44,14,0.3181818181818182
FR5310086,Golfe du Morbihan,FR,A,1974,2025,24,194,52,28,0.5384615384615384
FR5310092,Rivière de Pénerf,FR,A,2005,2024,8,36,20,12,0.6
FR5310093,Baie de Quiberon,FR,A,2022,2022,1,1,1,0,0.0
FR5310094,Rade de Lorient,FR,A,2021,2024,4,6,4,0,0.0
FR5310095,Cap d'Erquy-Cap Fréhel,FR,A,1971,2025,30,388,55,25,0.45454545454545453
FR5312003,Baie de Goulven,FR,A,1972,2025,44,160,54,10,0.18518518518518517
FR5312004,Camaret,FR,A,2002,2024,13,855,23,10,0.43478260869565216
FR5312005,Rivières de Pont-l'Abbé et de l'Odet,FR,A,2022,2025,2,3,4,2,0.5
FR5312009,Roches de Penmarc'h,FR,A,1990,2025,19,186,36,17,0.4722222222222222
FR5312010,Dunes et côtes de Trévignon,FR,A,2003,2025,20,210,23,3,0.13043478260869565
FR5312011,Iles Houat-Hoedic,FR,A,1999,2024,8,13,26,18,0.6923076923076923
FR5312012,Vallée du Canut,FR,A,1981,2023,6,27,43,37,0.8604651162790697
FR5400403,Vallée de l'Issoire,FR,B,2008,2024,10,17,17,7,0.4117647058823529
FR5400405,Côteaux calcaires entre les Bouchauds et Marsac,FR,B,2009,2022,8,24,14,6,0.42857142857142855
FR5400406,Forêts de la Braconne et de Bois Blanc,FR,B,2005,2025,19,126,21,2,0.09523809523809523
FR5400408,Vallée de la Tardoire,FR,B,1989,2025,27,947,37,10,0.2702702702702703
FR5400410,Les Chaumes Boissières et côteaux de Châteauneuf-sur-Charente,FR,B,2010,2024,9,17,15,6,0.4
FR5400411,Chaumes du Vignac et de Clérignac,FR,B,2016,2024,8,19,9,1,0.1111111111111111
FR5400413,Vallées calcaires péri-angoumoisines,FR,B,2007,2025,16,158,19,3,0.15789473684210525
FR5400417,Vallée du Né et ses principaux affluents,FR,B,1988,2022,17,90,35,18,0.5142857142857142
FR5400419,Vallée de la Tude,FR,B,1981,2021,8,107,41,33,0.8048780487804879
FR5400420,Côteaux du Montmorélien,FR,B,2010,2022,4,10,13,9,0.6923076923076923
FR5400422,Landes de Touverac - Saint-Vallier,FR,B,2011,2021,8,40,11,3,0.2727272727272727
FR5400424,Ile de Ré : Fier d'Ars,FR,B,1974,2025,39,261,52,13,0.25
FR5400425,Ile de Ré : dunes et forêts littorales,FR,B,1971,2025,36,275,55,19,0.34545454545454546
FR5400429,Marais de Rochefort,FR,B,1978,2025,26,167,48,22,0.4583333333333333
FR5400430,Vallée de la Charente (basse vallée),FR,B,1974,2025,33,259,52,19,0.36538461538461536
FR5400431,Marais de Brouage (et marais nord d'Oléron),FR,B,1984,2025,26,315,42,16,0.38095238095238093
FR5400432,Marais de la Seudre,FR,B,1978,2024,24,241,47,23,0.48936170212765956
FR5400433,Dunes et forêts littorales de l'ile d'Oléron,FR,B,1979,2025,42,498,47,5,0.10638297872340426
FR5400434,Presqu'ile d'Arvert,FR,B,1971,2025,35,439,55,20,0.36363636363636365
FR5400435,Chaumes de Sechebec,FR,B,2013,2018,5,19,6,1,0.16666666666666666
FR5400437,Landes de Montendre,FR,B,2010,2023,10,94,14,4,0.2857142857142857
FR5400438,Marais et falaises des côteaux de Gironde,FR,B,1986,2025,24,249,40,16,0.4
FR5400439,Vallée de l'Argenton,FR,B,2007,2022,14,73,16,2,0.125
FR5400441,Ruisseau le Magot,FR,B,2006,2017,7,1338,12,5,0.4166666666666667
FR5400442,Bassin du Thouet amont,FR,B,1995,2024,29,3209,30,1,0.03333333333333333
FR5400443,Vallée de l Autize,FR,B,1994,2025,23,497,32,9,0.28125
FR5400444,Vallée du Magnerolles,FR,B,2010,2024,11,32,15,4,0.26666666666666666
FR5400445,Chaumes d'Avon,FR,B,2009,2024,11,40,16,5,0.3125
FR5400446,Marais Poitevin,FR,B,1985,2025,23,293,41,18,0.43902439024390244
FR5400447,Vallée de la Boutonne,FR,B,1988,2025,36,2121,38,2,0.05263157894736842
FR5400448,Carrières de Loubeau,FR,B,2010,2024,7,12,15,8,0.5333333333333333
FR5400450,Massif forestier de Chizé-Aulnay,FR,B,2004,2025,21,475,22,1,0.045454545454545456
FR5400453,Landes du Pinail,FR,B,1997,2025,25,439,29,4,0.13793103448275862
FR5400457,Forêt et pelouses de Lussac-les-Châteaux,FR,B,2010,2025,12,61,16,4,0.25
FR5400458,Brandes de la Pierre-La,FR,B,2014,2017,2,8,4,2,0.5
FR5400459,Vallée du Corchon,FR,B,2005,2005,1,1,1,0,0.0
FR5400460,Brandes de Montmorillon,FR,B,2011,2025,7,49,15,8,0.5333333333333333
FR5400462,Vallée de la Gartempe - Les Portes d'Enfer,FR,B,2011,2024,11,37,14,3,0.21428571428571427
FR5400464,Etangs d'Asnières,FR,B,2017,2018,2,3,2,0,0.0
FR5400465,Landes de Cadeuil,FR,B,2004,2024,13,35,21,8,0.38095238095238093
FR5400467,Vallée de Salleron,FR,B,2005,2010,3,128,6,3,0.5
FR5400469,Pertuis Charentais,FR,B,1972,2025,47,1170,54,7,0.12962962962962962
FR5400471,Carrières de Saint-Savinien,FR,B,2010,2018,5,5,9,4,0.4444444444444444
FR5400472,Moyenne vallée de la Charente et Seugnes et Coran,FR,B,1988,2025,22,382,38,16,0.42105263157894735
FR5400473,Vallée de l'Antenne,FR,B,1989,2024,16,82,36,20,0.5555555555555556
FR5400535,Vallée de l'Anglin,FR,B,2005,2025,17,466,21,4,0.19047619047619047
FR5402001,Carrière de l'Enfer,FR,B,2013,2018,4,6,6,2,0.3333333333333333
FR5402003,Carrières de Bellevue,FR,B,,,0,1,,,
FR5402004,Basse vallée de la Gartempe,FR,B,2015,2024,6,14,10,4,0.4
FR5402008,Haute vallée de la Seugne en amont de pons et affluents,FR,B,1989,2024,18,92,36,18,0.5
FR5402009,"Vallée de la Charente entre Angoulème et Cognac et ses principaux affluents (SOLOIRE, BOEME, ECHELLE)",FR,B,1981,2025,26,426,45,19,0.4222222222222222
FR5402010,Vallées du Lary et du Palais,FR,B,1980,2024,16,231,45,29,0.6444444444444445
FR5402012,Plateau de Rochebonne,FR,B,2005,2005,1,5,1,0,0.0
FR5410012,Fier d'Ars et fosse de Loix,FR,A,1974,2025,39,310,52,13,0.25
FR5410013,"Anse de Fouras, baie d'Yves, marais de Rochefort",FR,A,1978,2025,26,167,48,22,0.4583333333333333
FR5410014,"Forêt de Moulière, landes du Pinail, bois du Défens, du Fou et de la Roche de Bran",FR,A,1997,2025,28,573,29,1,0.034482758620689655
FR5410028,Marais de Brouage-Oléron,FR,A,1984,2025,26,315,42,16,0.38095238095238093
FR5410100,Marais poitevin,FR,A,1982,2025,42,1105,44,2,0.045454545454545456
FR5412005,Vallée de la Charente moyenne et Seugnes,FR,A,1988,2025,22,382,38,16,0.42105263157894735
FR5412006,Vallée de la Charente en amont d'Angoulême,FR,A,2004,2025,17,101,22,5,0.22727272727272727
FR5412007,Plaine de Niort Sud-Est,FR,A,2010,2025,14,155,16,2,0.125
FR5412011,Estuaire de la Gironde : marais de la rive nord,FR,A,1986,2025,24,249,40,16,0.4
FR5412012,"Bonne Anse, marais de Bréjat et de Saint Augustin",FR,A,1997,2024,16,69,28,12,0.42857142857142855
FR5412013,Plaine de Niort Nord-Ouest,FR,A,2011,2024,13,54,14,1,0.07142857142857142
FR5412014,Plaine d'Oiron-Thénezay,FR,A,1987,2025,16,55,39,23,0.5897435897435898
FR5412015,"Camp de Montmorillon, Landes de Sainte-Marie",FR,A,2011,2025,10,69,15,5,0.3333333333333333
FR5412016,Plateau de Bellefonds,FR,A,2012,2022,4,7,11,7,0.6363636363636364
FR5412017,"Bois de l'Hospice, étang de Beaufour et environs",FR,A,2010,2023,10,48,14,4,0.2857142857142857
FR5412018,Plaines du Mirebalais et du Neuvillois,FR,A,1987,2025,19,268,39,20,0.5128205128205128
FR5412019,"Région de Pressac, étang de Combourg",FR,A,2010,2023,9,26,14,5,0.35714285714285715
FR5412020,"Marais et estuaire de la Seudre, île d'Oléron",FR,A,1978,2024,24,241,47,23,0.48936170212765956
